Kosten Aqua,Charakter Pipeline,Element,Kartenart,⭕️,Kartentext,Kartentyp,Design Skelett,Kosten Ignis,ID,Erstellungsdatum,⚔️,Flavourtext,Erstellt von,Kosten Ungeprägt,Idee Brackground,🛡️,Slot zugewiesen,Status,Kosten Aeris,Einzigartig,Set Release,Kartentext-Planung,Kosten Terra,Kosten Magica,Letzte Änderung,Rarität,Name,PageID,Row_Hash
,[],[],[],,,[],[],,560,2025-12-20T16:29:00.000Z,15/25,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,1,[],10/30,True,Export,3.0,True,[],"Sofort Spielbar,
Wenn ich eine Schildkarte zerstöre wird diese auf den Friedhof gelegt und nicht gezogen.",,,2025-12-20T16:34:00.000Z,Uncommon,Kompass,2cf95bba-56ba-80f7-936b-cc331d86e6c8,4485346021
,[],[],[],,"Wenn <self>ich</self> das <zone>Feld</zone> betrete, <key>ziehen</key> alle <key>Spieler</key> eine <key>Karte</key>.
<cost><opt/></cost> Opfere ein “Liebevolles Geschenk” und zerstöre einen Charakter oder eine Manifestation Deiner Wahl auf dem Feld.",[],[],,578,2025-12-22T19:58:00.000Z,25/25,"Ho, ho, ho, Ihr Spross einer Dirne!",b2c31dd8-6b8b-45b6-a112-46d0b40a900e,4,[],25/25,False,TCG Arena,,False,[],"Wenn ich das Feld betrete, ziehen alle Spieler eine Karte.
Opfere ein “Liebevolles Geschenk” und zerstöre einen Charakter oder eine Manifestation Deiner Wahl auf dem Feld.",,,2026-01-12T21:05:00.000Z,,"Santa Klaus, erzürnter weißer Mann",2d195bba-56ba-804e-ab7f-cceb3be9820d,8863985980
,[],[],[],0.0,"Wenn <self>ich</self> das Feld betrete, <key>ziehen</key> alle <key>Spieler</key> eine <key>Karte</key>.
<ability>Nachschub</ability> <desc>Wenn <self>ich</self> <key>sterbe</key>, <key>ziehe</key> 1 <key>Karte</key>.</desc>
Es dürfen beliebig viele Kopien von mir in Deinem Deck sein.",[],[],,579,2025-12-22T20:04:00.000Z,,Die Geste war klein – Die Wirkung umwerfend ...,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,2,[],,False,TCG Arena,,False,[],"Wenn ich das Feld betrete, ziehen alle Spieler eine Karte.
Nachschub 1",,,2025-12-22T22:04:00.000Z,,Liebevolles Geschenk,2d195bba-56ba-80c6-82b1-f2a924f27454,8170264637
,[],[],[],,,[],[],,576,2025-12-22T19:20:00.000Z,30/30,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,4,[],30/30,False,Neu,,False,[],"2,T; Herbeirufen Charakter
2,E; Herbeirufen “Sofort Spielbar”
2,M; Verteile 2 Bannkreise
2,A; Herbeirufen Manifestation
2,I; Herrbeirufen Ereignis",,,2025-12-22T19:28:00.000Z,,Weinachtsmann,2d195bba-56ba-80f1-8326-c3b163cea45d,6263946252
,[],[],[],,<ability>Verhöhnen</ability> <desc><self>Ich</self> muss zuerst als <key>Angriffsziel</key> <key>gewählt</key> werden.</desc>,[],[],,393,2024-03-31T17:40:00.000Z,50/70,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,5,[],70/50,True,Export,,False,[],Verhöhnen (Muss in der Kampfphase als Angriffsziel gewählt werden.),3.0,,2025-11-23T17:19:00.000Z,Uncommon,Mächtiger Steingolem,2d9433a7-314c-48c0-adfe-b4716a046f72,6278314960
,[],[],[],,,[],[],,196,2023-11-27T12:10:00.000Z,20,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],20,False,Backup,,False,[],"Elementarvolk, Narech Tuloch
Immer wenn ein Elementarvolk ins Spiel kommt, ziehe eine Karte.",,,2025-08-10T18:22:00.000Z,,Narech Tuloch,2dff1e94-23aa-40ae-8cda-246c669d5c0f,3416421312
,[],[],[],1.0,Immer wenn du eine Karte ziehst darfst du 2 zahlen und einen Bannkreis auf einen Befreundeten Charakter deiner Wahl legen.,[],[],,580,2026-01-06T21:34:00.000Z,20/20,"""Ich helfe und beschütze dich.""",9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],20/20,True,Export,,True,[],Immer wenn du eine Karte ziehst darfst du 2 zahlen und einen Bannkreis auf einen Befreundeten Charakter deiner Wahl legen.,,2.0,2026-01-06T21:42:00.000Z,Uncommon,"Vialaychanne, gutmütige Magierin",2e095bba-56ba-800b-8e5e-c69b5137d332,8506784737
,[],[],[],,Ziehe eine Karte für jeden Magier den du Kontrolierst.,[],[],,588,2026-01-06T22:11:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],,True,Export,,False,[],,,3.0,2026-01-06T22:15:00.000Z,Uncommon,MU14,2e095bba-56ba-800f-9edf-d2d2946055d5,4033437084
,[],[],[],,"Ereignisse in deinem Friedhof erhalten “Echo”. bis zum ende des Zuges.
Ihre Echo Kosten entsprechen ihren normalen Kosten.
(Karten mit Echo können für Ihre Echo kosten aus dem Friedhof gewirkt werden, verbanne sie danach)",[],[],,589,2026-01-06T22:16:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,1,[],,True,Export,,False,[],,,2.0,2026-01-06T22:21:00.000Z,Uncommon,MU15,2e095bba-56ba-801d-891b-c479f5b5562f,2866864681
,[],[],[],,"Sofort Spielbar
Kopiere ein geruffenes Ereignis. ",[],[],,587,2026-01-06T22:06:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,1,[],,True,Export,,False,[],,,3.0,2026-01-06T22:10:00.000Z,Uncommon,Zwillingszauber,2e095bba-56ba-803b-9eed-eb19ff9bef6d,7474136835
,[],[],[],,"Sofort Spielbar
Schicke einen Charakter deiner Wahl, den du kontrollierst, ins Exil. Er betritt das Feld unter der Kontrolle seines Besitzers am ende der Phase.",[],[],,582,2026-01-06T21:47:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],,True,Export,,False,[],,,1.0,2026-01-06T21:50:00.000Z,Uncommon,MU08,2e095bba-56ba-803d-859d-cb3a8bd253b0,6754573118
,[],[],[],,"Nimm eine deiner Elementarkarten, deiner Wahl, auf deine Hand. ",[],[],,581,2026-01-06T21:45:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,,[],,True,Export,,False,[],,,2.0,2026-01-06T21:46:00.000Z,Uncommon,MU07,2e095bba-56ba-8069-be2f-d78d8b48108b,5862957537
,[],[],[],,Zerstöre einen angreiffenden Charakter.,[],[],,586,2026-01-06T22:03:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,,[],,True,Export,,False,[],,,3.0,2026-01-06T22:05:00.000Z,Uncommon,MU12,2e095bba-56ba-809a-9000-eea6c7387bdb,8416059288
,[],[],[],3.0,"OPT, Wähle eins.
- 2, entferne einen Bannkreis; Ziehe eine Karte
- 2; Siehe dir die oberste Karte von deinem Deck an, lege sie auf oder unter dein Deck.",[],[],,590,2026-01-06T22:22:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,1,[],,True,Export,,False,[],,,2.0,2026-01-06T22:26:00.000Z,Uncommon,MU17,2e095bba-56ba-80a3-b4da-f636b1f825e3,7572727856
,[],[],[],,"Ein Charakter deiner Wahl, den du kontrollierst, erhält die Kampfwerte von einem Charakter deiner Wahl, den du nicht kontrollierst, bis zum ende des Zuges.",[],[],,584,2026-01-06T21:57:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,,[],,True,Export,,False,[],,,2.0,2026-01-06T21:59:00.000Z,Uncommon,Spiegelbild,2e095bba-56ba-80a9-93b3-ec4b4c52e64c,3629273177
,[],[],[],,"Wähle eins
- Lege einen Bannkreis auf einen Charakter oder eine Manifestation
- Entferne einen Bannkreis auf einen Charakter oder eine Manifestation",[],[],,583,2026-01-06T21:51:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,1,[],,True,Export,,False,[],,,2.0,2026-01-06T21:55:00.000Z,Uncommon,MU09,2e095bba-56ba-80de-b0c2-c488f0521708,8843254323
,[],[],[],,Alle deine Elementarkarten produzieren Elementare einer eines beliebigen Element. Bis zum Ende des Zuges.,[],[],,585,2026-01-06T22:02:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,,[],,True,Export,,False,[],,,1.0,2026-01-06T22:05:00.000Z,Uncommon,MU11,2e095bba-56ba-80fb-960d-d04405f30ff5,6990312829
2.0,[],[],[],,"<cost><opt/></cost> Opfere einen <kind>Charakter</kind> Deiner Wahl, den Du <key>kontrollierst</key>: Sieh Dir die <zone>Handkarten</zone> eines <key>Gegners</key> Deiner Wahl an.",[],[],,592,2026-01-08T17:40:00.000Z,10/15,,278d872b-594c-8158-a9a7-00026cc9f734,1,[],10/20,True,Export,,True,[],"OPT: Opfere einen Charakter deiner Wahl den du kontrollierst; Siehe dir die Handkarten von einem Gegner deiner Wahl an.
 ",,,2026-01-14T21:16:00.000Z,Rare,Dr. Viktoire Ladon Crick,2e295bba-56ba-802f-8ef9-e7b5088e1dfa,8808262185
,[],[],[],,"Solange <self>ich</self> auf dem <zone>Feld</zone> stehe, können andere befreundete <kind>Charaktere</kind> nicht von gegnerischen <kind>Ereignissen</kind> und <kind>Fähigkeiten</kind> als <key>Ziel</key> <key>gewählt</key> werden.",[],[],,594,2026-01-08T18:56:00.000Z,20/30,,278d872b-594c-8158-a9a7-00026cc9f734,2,[],20/35,True,Export,3.0,True,[],"Solange ich auf dem Schlachtfeld stehe können andere befreundete Charaktere nicht als ziel von Ereignissen und effekten als ziel gewählt werden, die du nicht kontrollierst.",,,2026-01-12T21:06:00.000Z,Rare,Eron Breitenstein ,2e295bba-56ba-80b3-8f5a-f8e34af15654,2393644232
2.0,[],[],[],,,[],[],,601,2026-01-11T21:13:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,1,[],,True,Export,,False,[],"Ein Charakter deiner Wahl erhält entweder Ansturm oder Doppelblock, bis zum Ende des Zuges",,,2026-01-11T23:16:00.000Z,Uncommon,Fließende Taktik,2e595bba-56ba-8021-b860-e491cb16682f,254604536
1.0,[],[],[],,"Wenn ich das Schlachtfeld betrete kannst du zusätzlich 1,A; zahlen.
Wähle einen Spieler, der Spieler muss einen Charakter, eine Manifestation oder eine Elementarkarte deiner Wahl auf die Hand ihres Besitzers zurück geben. Wenn du die zusätzlichen Kosten bezahlt hast, wiederhole den Effekt, wobei du einen anderen Spieler wählen musst.",[],[],,599,2026-01-11T20:19:00.000Z,10/10,Wissen ist macht,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],10/10,True,Export,,True,[],"Wenn ich das Schlachtfeld betrete kannst du zusätzlich 1,A; zahlen.
Wähle einen Spieler, der Spieler muss einen Charakter, eine Manifestation oder eine Elementarkarte deiner Wahl auf die Hand ihres Besitzers zurück geben. Wenn du die zusätzlichen Kosten bezahlt hast, wiederhole den Effekt, wobei du einen anderen Spieler wählen musst.",,,2026-01-11T21:09:00.000Z,Uncommon,Fianna,2e595bba-56ba-8029-9db8-f76fa56169f4,3806455401
2.0,[],[],[],,"Wenn ich das Schlachtfeld betrete, siehe dir eine Schildkarte deiner Wahl an.",[],[],,598,2026-01-11T19:52:00.000Z,15/15,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,1,[],15/15,True,Export,,False,[],,,,2026-01-11T20:00:00.000Z,Uncommon,"Angus Mc Reed, Hochland Kundschafter",2e595bba-56ba-8033-95d1-c9d286a29b34,6046188228
4.0,[],[],[],,,[],[],,600,2026-01-11T20:52:00.000Z,50/50,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],40/60,True,Export,,False,[],"Ich bin unblockbar, solange ich einen Charakter angreiffe.",,,2026-01-11T23:16:00.000Z,Uncommon,"Elementar Kraken, Schrecken der Tiefsee",2e595bba-56ba-8034-8ca2-d25bc5c752d4,4771728549
2.0,[],[],[],,Wenn ich das Spielfeld betrete wird ein Charakter deiner Wahl zu einer Kopie von mir. (er ersetzt alle Fähigkeiten und Werte mit denen von dieser Karte),[],[],,596,2026-01-11T18:47:00.000Z,30/30,"Der Fluch von Tipitaka, dem Gott der List, verfolgt Holger auf schritt und Tritt. ",9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],30/30,False,Export,,True,[],,,,2026-01-12T15:07:00.000Z,Uncommon,"Holger, der Dreimaster",2e595bba-56ba-8077-bc69-d828ad6c9aa5,4487935869
,[],[],[],,"Wenn ich das Schlachtfeld betrete schicke einen Charakter, deiner Wahl, den du kontrollierst und einen Charakter, deiner Wahl, den du nicht kontrollierst ins Exil.",[],[],3.0,595,2026-01-11T18:17:00.000Z,30/35,Brennt durch Ihr Hübschen.,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],40/30,True,Export,,False,[],,,,2026-01-11T18:30:00.000Z,Rare,Horizon Yvane Tilly,2e595bba-56ba-8087-9c21-ea44625bc100,9775995585
4.0,[],[],[],,,[],[],,603,2026-01-11T21:35:00.000Z,,,278d872b-594c-8158-a9a7-00026cc9f734,2,[],,True,Export,,False,[],Tausche die Kontrolle zweier Charaktere deiner Wahl.,,,2026-01-11T21:37:00.000Z,Uncommon,Seitenwechsel,2e595bba-56ba-80b1-885a-e696d6781b79,5666843521
3.0,[],[],[],,,[],[],,606,2026-01-11T21:44:00.000Z,,,278d872b-594c-8158-a9a7-00026cc9f734,3,[],,True,Export,,False,[],Alle Charaktere die du kontrollierst erhalten tödlicher Angriff bis zum Ende des Zuges.,,,2026-01-11T21:46:00.000Z,Uncommon,AU16,2e595bba-56ba-80b2-bbed-fdac8dafdb8e,2389399783
2.0,[],[],[],,,[],[],,607,2026-01-11T21:46:00.000Z,,,278d872b-594c-8158-a9a7-00026cc9f734,3,[],,True,Export,,False,[],"Immer wenn eine Karte auf die Hand ihres Besitzers zurück gegeben wird, ziehe eine Karte.",,,2026-01-11T21:49:00.000Z,Uncommon,AU18,2e595bba-56ba-80bf-859f-dcc34d970c3b,9596725639
2.0,[],[],[],,,[],[],,604,2026-01-11T21:37:00.000Z,,,278d872b-594c-8158-a9a7-00026cc9f734,2,[],,True,Export,,False,[],"Sofort Spielbar.
Wähle einen Charakter den du kontrollierst. Bis zum Ende des Zuges, wenn dieser Charakter stirbt, nimm ihn auf die Hand. ",,,2026-01-11T21:40:00.000Z,Uncommon,Feldmedizin,2e595bba-56ba-80d0-bb96-e97a20892e31,3738720672
,[],[],[],,"Sofort: Schicke mich ins Exil;
Alle Charaktere die du kontrollierst, können bis zum ende des Zuges nicht zerstört werden, und dürfen nicht angreifen. ",[],[],,597,2026-01-11T19:36:00.000Z,50/50,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],50/50,True,Export,5.0,True,[],,,,2026-01-11T19:46:00.000Z,Rare,Walays von Rabenschrey Thul'Heen des Westens,2e595bba-56ba-80db-b974-c5c09ccdd479,9687953799
,[],[],[],,,[],[],,609,2026-01-11T21:53:00.000Z,,,278d872b-594c-8158-a9a7-00026cc9f734,,[],,False,Idee,,False,[],,,,2026-01-11T21:53:00.000Z,,,2e595bba-56ba-80dd-874f-db186ea3b3e1,3254182208
2.0,[],[],[],1.0,,[],[],,608,2026-01-11T21:50:00.000Z,,,278d872b-594c-8158-a9a7-00026cc9f734,2,[],,True,Export,,False,[],"OTP 1, A;
Siehe dir eine Schildkarte deiner Wahl an.",,,2026-01-11T22:03:00.000Z,Uncommon,AU19,2e595bba-56ba-80dd-8d11-c4f9954c3d22,5799686883
1.0,[],[],[],,,[],[],,605,2026-01-11T21:40:00.000Z,,,278d872b-594c-8158-a9a7-00026cc9f734,4,[],,True,Export,,False,[],"Sofort Spielbar.
Verhindere allen Schaden der diese Runde zugefügt wird. ",,,2026-01-11T21:42:00.000Z,Uncommon,Dichter Nebel,2e595bba-56ba-80f1-a704-f52e68f5813e,5264415985
2.0,[],[],[],,,[],[],,602,2026-01-11T21:29:00.000Z,,,278d872b-594c-8158-a9a7-00026cc9f734,2,[],,True,Export,,False,[],Ein Charakter deiner Wahl erhält die Kampfwerte von einem anderen Charakter deiner Wahl bist zum Ende des Zuges.,,,2026-01-11T21:34:00.000Z,Uncommon,Taschenspiegel,2e595bba-56ba-80fb-84d5-e33e151550a3,660079575
,[],[],[],,,[],[],,137,2023-10-22T19:31:00.000Z,0,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,[],0,False,Backup,,False,[],Diese Karte kann keinen Angriff deklarieren. Falls diese Karte kämpft zerstöre den angreifenden Charakter,,,2023-11-23T20:39:00.000Z,,Heimtückischer Frosch,2f1e2f19-279b-4f12-b73e-32ee0628bf12,5224547961
,[],[],[],,,[],[],,90,2023-09-14T20:15:00.000Z,10,,64d6852f-afd2-42dc-be8d-a52c7535ed01,,['Erste Ideen'],10,False,Backup,,False,[],Untitled,,,2025-08-10T18:21:00.000Z,,Feuersalamander,2f7b188a-88b0-419e-9d29-d0f4a79b74a4,5180901622
2.0,[],[],[],,"Ein <kind>Charakter</kind> Deiner Wahl ist in diesem <key>Zug</key> <ability>Unblockbar</ability>. <desc>Der <kind>Charakter</kind> kann nicht <key>geblockt</key> werden.</desc> Ist er nicht vom <key>Element</key> <aqua/>, kann er nur <kind>Charaktere</kind> und <kind>Manifestationen</kind> <key>angreifen</key>.",[],[],,219,2023-11-27T12:51:00.000Z,,"Niemand vermag es, den Schleier Aquas völlig zu durchblicken.",938edbfe-c6a0-4a7c-836a-d922df505f98,2,[],,True,TCG Arena,,False,[],"Ein Charakter deiner wahl, ist in diesen Zug unblockbar. Ist er nicht vom Element Aqua kann er nur Charakter und Manifestationen angreifen. ",,,2025-10-27T15:38:00.000Z,Common,Elementare Täuschung,2fd85860-7093-4f7e-960d-f13266a411da,6397025876
,[],[],[],2.0,,[],[],,444,2024-06-10T13:11:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,,['Vittel'],,False,Backup,,False,[],"Entferne diese Karte vor Spielbeginn aus deinem Deck. Mische diese Karte nach dem ausspielen der Schild und Elementarkarten wieder in dein Deck. Kann nicht als Elementar gelegt werden, Kann nicht beschworen werden, Verhöhnen, 3 mal Bannkreis",,,2025-08-10T18:23:00.000Z,,Der Tempel,307e05b2-1742-4761-b911-a61d2fe088ac,9096306124
1.0,[],[],[],,"<ability>Verhöhnen</ability> <desc><self>Ich</self> muss zuerst als <key>Angriffsziel</key> <key>gewählt</key> werden.</desc>
<ability>Tödlicher Angriff</ability> <desc><damage>5</damage> <key>Schaden</key> von mir genügen, um mein Ziel zu töten.</desc>",[],[],,403,2024-04-29T18:48:00.000Z,5/5,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],5/5,True,TCG Arena,,False,[],"Verhöhnen, Tödlicher Angriff,",,,2025-11-23T18:47:00.000Z,Uncommon,Provozierender Frosch,3249e42b-2e93-49f2-a64b-79e8c4b413ac,6725352763
,[],[],[],,,[],[],,420,2024-06-10T11:40:00.000Z,-/-,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,7,['Vittel'],-/-,False,Backup,,True,[],"Old One
Einzigartig
Feldzauber
Diese Karte kann nicht zerstört werden.
Alle Kultisten und Monster erhalten +10/+10.
Wenn diese Karte das Feld betritt erhalten alle Charaktere Wahnsinn bis am Ende des Zuges.",,,2025-08-10T18:23:00.000Z,,Cthulu`s Präsenz,33c6c93b-8c25-43fb-8707-10f9231d1883,1617439304
,[],[],[],,"Mische alle Deine <key>Elementare</key> in Dein <zone>Deck</zone>. X ist die Anzahl an <key>Elementarkarten</key>, die auf diese Weise ins <zone>Deck</zone> gemischt wurde. Lege nun die obersten X + 1 <key>Karten</key> von Deinem <zone>Deck</zone> als <key>Elementare</key> <key>verbraucht</key> in Deine <zone>Elementarzone</zone>.",[],[],,152,2023-11-06T10:55:00.000Z,,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,2,[],,True,Export,1.0,False,[],"Mische alle deine Elementare, in dein Deck. Lege die obersten x+1 Karten von deinem Deck als Elementare getappt in deine Elementarzone.
X ist die Anzahl an Elementarkarten, die auf diese Weise ins Deck gemischt wurde.",,,2025-10-26T18:59:00.000Z,Common,Elementarwandel,349fa446-7817-4987-8d78-67c5bb8f6e3e,2371196173
,[],[],[],,,[],[],,322,2024-02-14T21:08:00.000Z,20,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],5,False,Backup,,False,[],,,,2025-08-10T18:22:00.000Z,,Wächter aus Zwergenfestung,34d297c6-1abf-4c7e-a3e7-bc4ba3f45071,8962594770
,[],[],[],,,[],[],,446,2024-06-10T13:15:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,4,['Vittel'],,False,Backup,,False,[],Wirf am Ende deines Zuges eine Münze. Bei Kopf erhalte ein Ereignis aus dem Deck auf die Hand.,,,2025-08-10T18:23:00.000Z,,Miskatonic-Universität,350bca90-3cab-4e24-9877-b01da23e366b,8462435574
,[],[],[],,,[],[],,106,2023-09-15T09:05:00.000Z,40,,64d6852f-afd2-42dc-be8d-a52c7535ed01,,['Erste Ideen'],30,False,Backup,,False,[],Als ,,,2025-08-10T18:21:00.000Z,,Gluthund,362ad239-195a-446f-81ee-6d00b30c0911,628905703
,[],[],[],,"<ability>Sofort spielbar</ability> <desc>Du darfst <self>mich</self> jederzeit spielen.</desc>
Ändere die <key>Position</key> eines <kind>Charakters</kind>, den Du <key>kontrollierst</key>.",[],[],,165,2023-11-27T11:26:00.000Z,,Federleicht trägt sie den Atem uralter Winde.,938edbfe-c6a0-4a7c-836a-d922df505f98,1,[],,True,Export,1.0,False,[],"Sofort spielbar
Ändere die Position eines Charakters.",,,2025-12-20T17:32:00.000Z,Common,Aeris-Kraftkugel,36925d73-0946-4b5b-b5aa-10ff4b7e7888,2353108541
,[],[],[],,,[],[],,445,2024-06-10T13:13:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,4,['Vittel'],,False,Backup,,False,[],"Lavinia Whateley kostet drei Elemente weniger.
 
Auch als Manifestation gespielt kann Dunwich wie ein Element eingesetzt werden.",,,2025-08-10T18:23:00.000Z,,Dunwich,36ef081d-4cce-4a0e-9f05-5ad93d67e994,4245384815
,[],[],[],,,[],[],,425,2024-06-10T11:59:00.000Z,20/20,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,3,['Vittel'],20/20,False,Backup,,False,[],"Monster
Zahle 3 Elemente, dieser Charakter wird in diesem Zug unblockbar und kann den Spieler nicht direkt angreifen.",,,2025-08-10T18:23:00.000Z,,Sternengezücht,373c923e-d11a-453b-bf6f-537d2736fe11,3377633273
,[],[],[],,,[],[],,231,2023-11-27T13:09:00.000Z,35,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],20,False,Backup,,False,[],"Elementarvolk, Shir Tanar",,,2025-08-10T18:22:00.000Z,,Shir Tanar,37f9c2c1-cec0-45ae-9fc5-db14285a0832,5400943771
,[],[],[],,,[],[],,28,2023-09-09T11:52:00.000Z,0,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],20,False,Backup,,False,[],Untitled,,,2025-08-10T18:21:00.000Z,,Fluss der Neugierde,381a4da7-86a1-4212-bd73-c9e8d9798e4f,8705845431
,[],[],[],1.0,,[],[],,258,2023-12-11T19:32:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],,False,Backup,,False,[],"Solange der Bündnisschrein im Spiel ist, erhalten alle Bündnispartner +15 Angriff und +15 Verteidigung",,,2025-08-10T18:22:00.000Z,,Bündnisschrein,383d396e-67a3-4882-891a-2f5eb92e33f4,5826315826
,[],[],[],,"<ability>Bannkreis 2</ability> <desc>Ich <key>betrete</key> das <zone>Feld</zone> mit 2 <key>Bannkreisen</key>, die allen <key>Schaden</key> abwehren.</desc>
<cost><opt/></cost><desc>Einmal pro Zug</desc> Verschiebe in Deiner <phase>Hauptphase</phase> einen <key>Bannkreis</key> von <self>mir</self> auf einen anderen <kind>Charakter</kind>.",[],[],,453,2024-07-07T16:34:00.000Z,30/30,"“Vertraut auf mein Licht, denn selbst der tiefste Schatten flieht vor dem Mut der Seele, die glaubt.”",9cdffd73-9e9c-43b8-a9e5-754524c97de8,3,[],30/30,True,Export,,True,[],"Einzigartig
Bannkreis 2
OPT: du darfst einen Bannkreis von mir auf einen anderen Charakter verschieben.",2.0,,2025-12-20T18:02:00.000Z,Uncommon,"Aramis von Rabenstein, Priester des Lichts",3891b218-3457-44f1-b323-2a7e9665d27e,8762211794
,[],[],[],,,[],[],,309,2024-02-14T20:59:00.000Z,5,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],20,False,Backup,,False,[],,,,2025-08-10T18:22:00.000Z,,Wächter aus Eliars Hain,38ccda7d-53ec-45fa-886b-3dd58e59c0be,4876067821
,[],[],[],,,[],[],,216,2023-11-27T12:47:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],,False,Backup,,False,[],"Jeder Spieler opfert so viele Elementare, bis er so viele Elementare hat wie der Spieler mit den wenigsten Elementaren.
Dann wiederhole das Vorgehen für Charaktere und Manifestationen.",,,2025-08-10T18:22:00.000Z,,Den Ausgleich schaffen,39b58f56-3149-4aba-a43c-4d6af54c3865,1217780813
,[],[],[],,,[],[],,313,2024-02-14T21:01:00.000Z,20,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],5,False,Backup,,False,[],,,,2025-08-10T18:22:00.000Z,,Wächter aus Porto Jawahir,39d42de0-9912-4d00-80fa-a7f4361433b8,3510159273
,[],[],[],,,[],[],,22,2023-09-03T19:12:00.000Z,60,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,['Erste Ideen'],55,False,Backup,,False,[],,,,2025-08-10T18:21:00.000Z,,Rasender Bär,3a116ce2-883a-4996-9dc8-eae00ebe0cbb,326235091
,[],[],[],,,[],[],,252,2023-12-11T19:16:00.000Z,25,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],25,False,Backup,,False,[],"Waffenmeister
Wenn er sich im Kampf mit nur einem Charakter befindet, erhält er +30 Angriff und +30 Verteidigung",,,2025-08-10T18:22:00.000Z,,Waffenmeister Aqua,3a62049b-360c-4002-935d-9a862d2ac0f8,1324776870
,[],[],[],,"Am Ende Deines <key>Zuges</key> kannst Du eine <name>Kraftkugel</name> aus Deinem <zone>Friedhof</zone> ins <key>Exil</key> schicken. Durchsuche dann Dein <zone>Deck</zone> nach einer <name>Kraftkugel</name> eines anderen <key>Elements</key>, zeige sie offen vor und nimm sie auf Deine <zone>Hand</zone>.",[],[],,246,2023-12-11T13:25:00.000Z,10/20,Ihr Besitz gilt als Verbrechen in vielen Reichen. Und trotzdem muss er sie alle besitzen.,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,3,[],10/30,False,TCG Arena,,False,[],Am Ende deines Zuges kannst du eine ,,,2025-10-27T15:38:00.000Z,,Kraftkugelsammler,3b4e2a1d-77f3-46e9-8d5f-b7b0237ff04a,6565824134
,[],[],[],,,[],[],,443,2024-06-10T13:08:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,5,['Vittel'],,False,Backup,,False,[],"Am Ende deines Zuges darfst du entweder einen Kultisten vom Feld opfern oder einen Kultist von deiner Hand auf den Friedhof legen.
Wenn du das machst durchsuche dein Deck oder Friedhof nach einem Old One und nimm diesen auf die Hand.",,,2025-08-10T18:23:00.000Z,,Der Schwarze Stein,3bb0fbc1-783b-4fba-b910-e3dcc7d2db6d,6338430690
